,project_id,timestamp,house_no,raw_p_h,raw_p_h_pv,raw_e_h_im,raw_e_h_ex,flag
28,SGtechMicrogrid,2024-01-01 07:00:00,h2,0.5233333333333333,0.0,1791848.76,0.0,0.0
29,SGtechMicrogrid,2024-01-01 07:15:00,h2,0.4093333333333333,0.0,1791850.47,0.0,0.0
30,SGtechMicrogrid,2024-01-01 07:30:00,h2,0.376,0.0,1791851.93,0.0,0.0
31,SGtechMicrogrid,2024-01-01 07:45:00,h2,0.2413333333333333,0.0,1791853.11,0.0,0.0
32,SGtechMicrogrid,2024-01-01 08:00:00,h2,0.2806666666666667,0.0,1791854.05,0.0,0.0
33,SGtechMicrogrid,2024-01-01 08:15:00,h2,0.28,0.0,1791855.13,0.0,0.0
34,SGtechMicrogrid,2024-01-01 08:30:00,h2,0.246,0.0,1791856.07,0.0,0.0
35,SGtechMicrogrid,2024-01-01 08:45:00,h2,0.3213333333333333,0.0,1791857.15,0.0,0.0
36,SGtechMicrogrid,2024-01-01 09:00:00,h2,0.2926666666666666,0.0,1791858.39,0.0,0.0
37,SGtechMicrogrid,2024-01-01 09:15:00,h2,0.2813333333333333,0.0,1791859.39,0.0,0.0
38,SGtechMicrogrid,2024-01-01 09:30:00,h2,0.3046666666666667,0.0,1791860.52,0.0,0.0
39,SGtechMicrogrid,2024-01-01 09:45:00,h2,0.2633333333333333,0.0,1791861.55,0.0,0.0
40,SGtechMicrogrid,2024-01-01 10:00:00,h2,0.3106666666666667,0.0,1791862.69,0.0,0.0
41,SGtechMicrogrid,2024-01-01 10:15:00,h2,0.2699999999999999,0.0,1791863.77,0.0,0.0
42,SGtechMicrogrid,2024-01-01 10:30:00,h2,0.3386666666666666,0.0,1791864.89,0.0,0.0
43,SGtechMicrogrid,2024-01-01 10:45:00,h2,0.3486666666666666,0.0,1791866.16,0.0,0.0
44,SGtechMicrogrid,2024-01-01 11:00:00,h2,0.398,0.0,1791867.58,0.0,0.0
45,SGtechMicrogrid,2024-01-01 11:15:00,h2,0.4673333333333333,0.0,1791869.22,0.0,0.0
46,SGtechMicrogrid,2024-01-01 11:30:00,h2,0.4186666666666667,0.0,1791870.86,0.0,0.0
47,SGtechMicrogrid,2024-01-01 11:45:00,h2,0.438,0.0,1791872.45,0.0,0.0
48,SGtechMicrogrid,2024-01-01 12:00:00,h2,0.4606666666666666,0.0,1791874.22,0.0,0.0
49,SGtechMicrogrid,2024-01-01 12:15:00,h2,0.4026666666666667,0.0,1791875.76,0.0,0.0
50,SGtechMicrogrid,2024-01-01 12:30:00,h2,0.4693333333333333,0.0,1791877.44,0.0,0.0
51,SGtechMicrogrid,2024-01-01 12:45:00,h2,0.4333333333333333,0.0,1791879.2,0.0,0.0
52,SGtechMicrogrid,2024-01-01 13:00:00,h2,0.4313333333333333,0.0,1791880.71,0.0,0.0
53,SGtechMicrogrid,2024-01-01 13:15:00,h2,0.478,0.0,1791882.47,0.0,0.0
54,SGtechMicrogrid,2024-01-01 13:30:00,h2,0.4106666666666667,0.0,1791884.15,0.0,0.0
55,SGtechMicrogrid,2024-01-01 13:45:00,h2,0.4586666666666666,0.0,1791885.7,0.0,0.0
56,SGtechMicrogrid,2024-01-01 14:00:00,h2,0.4733333333333333,0.0,1791887.54,0.0,0.0
57,SGtechMicrogrid,2024-01-01 14:15:00,h2,0.418,0.0,1791889.16,0.0,0.0
58,SGtechMicrogrid,2024-01-01 14:30:00,h2,0.4806666666666667,0.0,1791890.87,0.0,0.0
59,SGtechMicrogrid,2024-01-01 14:45:00,h2,0.43,0.0,1791892.62,0.0,0.0
60,SGtechMicrogrid,2024-01-01 15:00:00,h2,0.3833333333333333,0.0,1791894.06,0.0,0.0
61,SGtechMicrogrid,2024-01-01 15:15:00,h2,0.436,0.0,1791895.6,0.0,0.0
62,SGtechMicrogrid,2024-01-01 15:30:00,h2,0.3613333333333333,0.0,1791897.09,0.0,0.0
63,SGtechMicrogrid,2024-01-01 15:45:00,h2,0.4039999999999999,0.0,1791898.57,0.0,0.0
64,SGtechMicrogrid,2024-01-01 16:00:00,h2,0.432,0.0,1791900.12,0.0,0.0
65,SGtechMicrogrid,2024-01-01 16:15:00,h2,0.4106666666666667,0.0,1791901.64,0.0,0.0
66,SGtechMicrogrid,2024-01-01 16:30:00,h2,0.466,0.0,1791903.4,0.0,0.0
67,SGtechMicrogrid,2024-01-01 16:45:00,h2,0.4466666666666666,0.0,1791905.07,0.0,0.0
68,SGtechMicrogrid,2024-01-01 17:00:00,h2,0.7013333333333333,0.0,1791907.03,0.0,0.0
69,SGtechMicrogrid,2024-01-01 17:15:00,h2,0.86,0.0,1791910.14,0.0,0.0
70,SGtechMicrogrid,2024-01-01 17:30:00,h2,0.8140000000000001,0.0,1791913.3,0.0,0.0
71,SGtechMicrogrid,2024-01-01 17:45:00,h2,0.8713333333333334,0.0,1791916.4,0.0,0.0
72,SGtechMicrogrid,2024-01-01 18:00:00,h2,0.858,0.0,1791919.73,0.0,0.0
73,SGtechMicrogrid,2024-01-01 18:15:00,h2,0.7346666666666667,0.0,1791922.65,0.0,0.0
74,SGtechMicrogrid,2024-01-01 18:30:00,h2,0.7953333333333333,0.0,1791925.5,0.0,0.0
75,SGtechMicrogrid,2024-01-01 18:45:00,h2,0.7486666666666667,0.0,1791928.46,0.0,0.0
76,SGtechMicrogrid,2024-01-01 19:00:00,h2,0.77,0.0,1791931.2,0.0,0.0
77,SGtechMicrogrid,2024-01-01 19:15:00,h2,0.778,0.0,1791934.22,0.0,0.0
78,SGtechMicrogrid,2024-01-01 19:30:00,h2,0.7273333333333334,0.0,1791936.98,0.0,0.0
79,SGtechMicrogrid,2024-01-01 19:45:00,h2,0.7973333333333333,0.0,1791939.85,0.0,0.0
80,SGtechMicrogrid,2024-01-01 20:00:00,h2,0.7533333333333334,0.0,1791942.79,0.0,0.0
81,SGtechMicrogrid,2024-01-01 20:15:00,h2,0.762,0.0,1791945.55,0.0,0.0
82,SGtechMicrogrid,2024-01-01 20:30:00,h2,0.7833333333333333,0.0,1791948.54,0.0,0.0
83,SGtechMicrogrid,2024-01-01 20:45:00,h2,0.7273333333333334,0.0,1791951.32,0.0,0.0
84,SGtechMicrogrid,2024-01-01 21:00:00,h2,0.798,0.0,1791954.21,0.0,0.0
85,SGtechMicrogrid,2024-01-01 21:15:00,h2,0.7486666666666667,0.0,1791957.12,0.0,0.0
86,SGtechMicrogrid,2024-01-01 21:30:00,h2,0.7613333333333333,0.0,1791959.9,0.0,0.0
87,SGtechMicrogrid,2024-01-01 21:45:00,h2,0.7773333333333333,0.0,1791962.84,0.0,0.0
88,SGtechMicrogrid,2024-01-01 22:00:00,h2,0.728,0.0,1791965.63,0.0,0.0
89,SGtechMicrogrid,2024-01-01 22:15:00,h2,0.7900000000000001,0.0,1791968.5,0.0,0.0
90,SGtechMicrogrid,2024-01-01 22:30:00,h2,0.7493333333333333,0.0,1791971.39,0.0,0.0
91,SGtechMicrogrid,2024-01-01 22:45:00,h2,0.7106666666666667,0.0,1791974.09,0.0,0.0
92,SGtechMicrogrid,2024-01-01 23:00:00,h2,0.7353333333333333,0.0,1791976.81,0.0,0.0
93,SGtechMicrogrid,2024-01-01 23:15:00,h2,0.6706666666666667,0.0,1791979.47,0.0,0.0
94,SGtechMicrogrid,2024-01-01 23:30:00,h2,0.7806666666666667,0.0,1791982.16,0.0,0.0
95,SGtechMicrogrid,2024-01-01 23:45:00,h2,0.744,0.0,1791985.08,0.0,0.0
