PROJECT_ID,timestamp,house_no,RAW_P_H,RAW_P_H_PV,RAW_E_H_IM,RAW_E_H_EX,FLAG,date_only
SGtechMicrogrid,2025-04-03 01:31:00.580,h2,0.64,0.0,147980.52,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 01:32:00.663,h2,0.64,0.0,147980.53,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 01:33:00.700,h2,0.65,0.0,147980.55,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 01:34:00.737,h2,0.65,0.0,147980.55,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 01:35:00.763,h2,0.65,0.0,147980.56,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 01:36:00.790,h2,0.65,0.0,147980.58,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 01:37:00.867,h2,0.65,0.0,147980.58,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 01:38:00.897,h2,0.65,0.0,147980.59,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 01:39:00.903,h2,0.65,0.0,147980.61,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 01:40:00.957,h2,0.65,0.0,147980.61,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 01:41:00.997,h2,0.65,0.0,147980.63,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 01:42:01.060,h2,0.65,0.0,147980.64,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 01:43:00.060,h2,0.65,0.0,147980.64,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 01:44:00.110,h2,0.65,0.0,147980.66,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 01:45:00.143,h2,0.65,0.0,147980.67,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 01:46:00.210,h2,0.65,0.0,147980.67,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 01:47:00.197,h2,0.65,0.0,147980.69,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 01:48:00.263,h2,0.65,0.0,147980.7,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 01:49:00.283,h2,0.65,0.0,147980.7,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 01:50:00.347,h2,0.65,0.0,147980.72,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 01:51:00.360,h2,0.65,0.0,147980.73,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 01:52:00.397,h2,0.65,0.0,147980.73,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 01:53:00.410,h2,0.65,0.0,147980.75,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 01:54:00.473,h2,0.65,0.0,147980.77,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 01:55:00.497,h2,0.65,0.0,147980.77,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 01:56:00.517,h2,0.65,0.0,147980.78,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 01:57:00.580,h2,0.65,0.0,147980.8,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 01:58:00.613,h2,0.65,0.0,147980.8,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 01:59:00.640,h2,0.65,0.0,147980.81,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 02:00:00.690,h2,0.65,0.0,147980.83,0.0,0,2025-04-03
